id,subgroup,sampleSize,population,weight,url,created_at,startDate,endDate,pollster,tracking,answers
174555,All polls,914,rv,0.7997550359733476,https://themessenger.com/politics/exclusive-majority-of-voters-disapprove-of-bidens-job-performance-dont-want-him-to-run,2023-06-16,2023-06-07,2023-06-08,Harris Insights & Analytics,NA,"[{'choice': 'Approve', 'pct': 37, 'adjusted': 34.37066630853162}, {'choice': 'Disapprove', 'pct': 57, 'adjusted': 56.97315024555948}]"
174553,All polls,1133,a,0.4452140331788725,https://polsci.umass.edu/toplines-and-crosstabs-june-2023-juneteenth-poll-national-politics,2023-06-16,2023-05-31,2023-06-08,YouGov,NA,"[{'choice': 'Approve', 'pct': 44, 'adjusted': 43.84813738249117}, {'choice': 'Disapprove', 'pct': 52, 'adjusted': 52.72277607295886}]"
174314,All polls,1000,rv,0.5915192570749941,https://twitter.com/RMG_Research/status/1668294515600371716?s=20,2023-06-13,2023-06-06,2023-06-07,RMG Research,NA,"[{'choice': 'Approve', 'pct': 45, 'adjusted': 44.09415696188744}, {'choice': 'Disapprove', 'pct': 51, 'adjusted': 50.216507992895494}]"
174141,All polls,1500,a,0.591519257074994,https://docs.cdn.yougov.com/nujc21mujt/econtoplines.pdf,2023-06-07,2023-06-03,2023-06-06,YouGov,NA,"[{'choice': 'Approve', 'pct': 42, 'adjusted': 41.84813738249117}, {'choice': 'Disapprove', 'pct': 53, 'adjusted': 53.72277607295886}]"
174704,All polls,2437,a,1.3059051969744797,https://verasight-variety-2023-05-ii.tiiny.co/,2023-06-20,2023-05-31,2023-06-05,Verasight,NA,"[{'choice': 'Approve', 'pct': 42, 'adjusted': 40.62319233018906}, {'choice': 'Disapprove', 'pct': 52, 'adjusted': 54.16397176458304}]"
174556,All polls,1001,rv,0.8369527185236253,https://navigatorresearch.org/anti-transgender-laws-seen-as-attempt-to-control-americans-rights-and-freedoms/,2023-06-16,2023-06-02,2023-06-05,Global Strategy Group/GBAO (Navigator Research),NA,"[{'choice': 'Approve', 'pct': 40, 'adjusted': 38.62076991266611}, {'choice': 'Disapprove', 'pct': 55, 'adjusted': 53.48083503998118}]"
174175,All polls,1002,a,0.8373706724665415,https://leger360.com/surveys/joe-biden-and-kamala-harris-approval-ratings-june-7-2023/,2023-06-07,2023-06-02,2023-06-05,Leger,NA,"[{'choice': 'Approve', 'pct': 40, 'adjusted': 39.13146586598613}, {'choice': 'Disapprove', 'pct': 58, 'adjusted': 57.106321706152535}]"
174174,All polls,1056,a,0.8596384743065236,https://www.ipsos.com/en-us/reuters-ipsos-core-political-survey-presidential-approval-tracker-june-2023,2023-06-07,2023-06-02,2023-06-05,Ipsos,NA,"[{'choice': 'Approve', 'pct': 41, 'adjusted': 40.415914577747714}, {'choice': 'Disapprove', 'pct': 54, 'adjusted': 54.13026594752492}]"
174214,All polls,45000,a,1.2838375526813472,https://pro.morningconsult.com/trackers/global-leader-approval,2023-06-08,2023-05-29,2023-06-04,Morning Consult,TRUE,"[{'choice': 'Approve', 'pct': 40, 'adjusted': 38.84936273409096}, {'choice': 'Disapprove', 'pct': 53, 'adjusted': 54.30801007043832}]"
174084,All polls,1500,lv,0.7244601764319619,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,2023-06-05,2023-05-25,2023-06-04,Rasmussen Reports,TRUE,"[{'choice': 'Approve', 'pct': 44, 'adjusted': 42.569512177920345}, {'choice': 'Disapprove', 'pct': 54, 'adjusted': 51.2531589292213}]"
174093,All polls,1358,a,0.9748409642235709,https://www.investors.com/politics/biden-approval-rating-slides-young-adults-turn-cool-amid-debt-ceiling-deal/,2023-06-05,2023-05-31,2023-06-02,TIPP Insights,NA,"[{'choice': 'Approve', 'pct': 40, 'adjusted': 40.133067317683185}, {'choice': 'Disapprove', 'pct': 51, 'adjusted': 55.97412054582173}]"
174315,All polls,1000,rv,0.5915192570749941,https://twitter.com/RMG_Research/status/1666879171417473037,2023-06-13,2023-05-31,2023-06-01,RMG Research,NA,"[{'choice': 'Approve', 'pct': 42, 'adjusted': 41.09415696188744}, {'choice': 'Disapprove', 'pct': 56, 'adjusted': 55.216507992895494}]"
174039,All polls,1911,a,0.48837016861089827,https://projects.fivethirtyeight.com/polls/20230602_US_Premise.pdf,2023-06-02,2023-05-29,2023-06-01,Premise,NA,"[{'choice': 'Approve', 'pct': 33, 'adjusted': 38.47344479806377}, {'choice': 'Disapprove', 'pct': 57, 'adjusted': 54.69420206250815}]"
188103,All polls,926,rv,0.8049879491771935,https://www.activote.net/the-lefts-disapproval-of-joe-biden/,2023-12-08,2023-05-01,2023-05-31,ActiVote,NA,"[{'choice': 'Approve', 'pct': 38, 'adjusted': 38.874522149286626}, {'choice': 'Disapprove', 'pct': 57, 'adjusted': 56.57340707475676}]"
174068,All polls,1500,rv,0.7669914421350772,https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-and-hypothetical-voting-intention-31-may-2023/,2023-06-02,2023-05-31,2023-05-31,Redfield & Wilton Strategies,NA,"[{'choice': 'Approve', 'pct': 37, 'adjusted': 38.667778997176434}, {'choice': 'Disapprove', 'pct': 51, 'adjusted': 58.08617140163195}]"
173872,All polls,1500,a,0.5122707034546429,https://docs.cdn.yougov.com/rs54vpy9kc/econtoplines.pdf,2023-05-31,2023-05-27,2023-05-31,YouGov,NA,"[{'choice': 'Approve', 'pct': 40, 'adjusted': 39.84813738249117}, {'choice': 'Disapprove', 'pct': 54, 'adjusted': 54.72277607295886}]"
174011,All polls,1520,a,0.5954496608254081,https://news.yahoo.com/poll-no-bump-for-desantis-from-2024-launch-as-trump-continues-to-climb-215316347.html,2023-06-02,2023-05-25,2023-05-30,YouGov,NA,"[{'choice': 'Approve', 'pct': 44, 'adjusted': 43.84813738249117}, {'choice': 'Disapprove', 'pct': 49, 'adjusted': 49.72277607295886}]"
173981,All polls,45000,a,1.2838375526813472,https://pro.morningconsult.com/trackers/global-leader-approval,2023-06-01,2023-05-22,2023-05-28,Morning Consult,TRUE,"[{'choice': 'Approve', 'pct': 40, 'adjusted': 38.84936273409096}, {'choice': 'Disapprove', 'pct': 52, 'adjusted': 53.30801007043832}]"
173852,All polls,1000,a,0.8365345557603139,https://s3.amazonaws.com/cdn.big-village.com/big-village/2023/05/Big-Village-Political-Poll-05.28.23.pdf,2023-05-31,2023-05-26,2023-05-28,Big Village,NA,"[{'choice': 'Approve', 'pct': 37.1, 'adjusted': 37.997758724883425}, {'choice': 'Disapprove', 'pct': 54.9, 'adjusted': 56.275331665219966}]"
173976,All polls,1961,rv,0.6763352998589649,https://pro.morningconsult.com/instant-intel/tim-scott-gop-polling-2024,2023-06-01,2023-05-24,2023-05-27,Morning Consult,NA,"[{'choice': 'Approve', 'pct': 44, 'adjusted': 41.84936273409096}, {'choice': 'Disapprove', 'pct': 53, 'adjusted': 53.66274157247989}]"
174128,All polls,1000,rv,0.5520728511091192,https://www.newsnationnow.com/polls/newsnation-poll-economy-schools/,2023-06-06,2023-05-25,2023-05-26,NewsNation,NA,"[{'choice': 'Approve', 'pct': 46.76, 'adjusted': 43.20196849017929}, {'choice': 'Disapprove', 'pct': 53.24, 'adjusted': 51.80061675619633}]"
173791,All polls,1035,lv,0.851048009918033,https://echelonin.wpenginepowered.com/wp-content/uploads/May-2023-Omnibus-Topline-EXTERNAL.pdf,2023-05-26,2023-05-22,2023-05-25,Echelon Insights,NA,"[{'choice': 'Approve', 'pct': 40, 'adjusted': 37.526197708306526}, {'choice': 'Disapprove', 'pct': 58, 'adjusted': 57.07239194452115}]"
174997,All polls,1000,rv,0.4171931146462783,https://justthenews.com/sites/default/files/2023-06/GCM23-0522%20Toplines%20-%202024.pdf,2023-06-26,2023-05-22,2023-05-24,RMG Research,NA,"[{'choice': 'Approve', 'pct': 44, 'adjusted': 43.09415696188744}, {'choice': 'Disapprove', 'pct': 54, 'adjusted': 53.216507992895494}]"
173779,All polls,1011,a,0.8411229123462859,https://news.gallup.com/poll/506483/amid-debt-crisis-ratings-biden-congress-low.aspx,2023-05-26,2023-05-01,2023-05-24,Gallup,NA,"[{'choice': 'Approve', 'pct': 39, 'adjusted': 38.82616718256542}, {'choice': 'Disapprove', 'pct': 57, 'adjusted': 55.33111421402052}]"
173633,All polls,1500,lv,0.7244601764319619,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,2023-05-25,2023-05-18,2023-05-24,Rasmussen Reports,TRUE,"[{'choice': 'Approve', 'pct': 43, 'adjusted': 41.569512177920345}, {'choice': 'Disapprove', 'pct': 55, 'adjusted': 52.2531589292213}]"
173587,All polls,1000,lv,0.8365345557603139,https://mclaughlinonline.com/pols/wp-content/uploads/2023/05/National-May-Presentation-RELEASE-05-24-23.pdf,2023-05-24,2023-05-17,2023-05-24,McLaughlin & Associates,NA,"[{'choice': 'Approve', 'pct': 41, 'adjusted': 38.37812361986062}, {'choice': 'Disapprove', 'pct': 56, 'adjusted': 54.19274881572574}]"
173495,All polls,981,a,0.8285493659308808,https://www.monmouth.edu/polling-institute/reports/monmouthpoll_us_052423/,2023-05-24,2023-05-18,2023-05-23,Monmouth University Polling Institute,NA,"[{'choice': 'Approve', 'pct': 41, 'adjusted': 42.05030346469516}, {'choice': 'Disapprove', 'pct': 53, 'adjusted': 52.87707177919956}]"
173461,All polls,1500,a,0.591519257074994,https://docs.cdn.yougov.com/bdo96fldrz/econtoplines.pdf,2023-05-24,2023-05-20,2023-05-23,YouGov,NA,"[{'choice': 'Approve', 'pct': 46, 'adjusted': 45.84813738249117}, {'choice': 'Disapprove', 'pct': 50, 'adjusted': 50.72277607295886}]"
173760,All polls,1001,rv,0.8369527185236253,https://www.foxnews.com/official-polls/fox-news-poll-views-economy-are-going-bad-worse,2023-05-26,2023-05-19,2023-05-22,Beacon Research/Shaw & Co. Research,NA,"[{'choice': 'Approve', 'pct': 42, 'adjusted': 39.27300444547468}, {'choice': 'Disapprove', 'pct': 58, 'adjusted': 56.26772907152056}]"
173526,All polls,1819,a,1.1282367325001572,https://poll.qu.edu/poll-release?releaseid=3872,2023-05-24,2023-05-18,2023-05-22,Quinnipiac University,NA,"[{'choice': 'Approve', 'pct': 36, 'adjusted': 39.64497751704965}, {'choice': 'Disapprove', 'pct': 58, 'adjusted': 56.93503196983063}]"
174558,All polls,1000,rv,0.5915192570749941,https://navigatorresearch.org/wp-content/uploads/2023/06/Navigator-Toplines-06.06.2023.pdf,2023-06-16,2023-05-18,2023-05-21,Global Strategy Group/GBAO (Navigator Research),NA,"[{'choice': 'Approve', 'pct': 40, 'adjusted': 38.62076991266611}, {'choice': 'Disapprove', 'pct': 58, 'adjusted': 56.48083503998118}]"
173630,All polls,45000,a,1.400450957239173,https://pro.morningconsult.com/trackers/global-leader-approval,2023-05-25,2023-05-15,2023-05-21,Morning Consult,TRUE,"[{'choice': 'Approve', 'pct': 42, 'adjusted': 40.84936273409096}, {'choice': 'Disapprove', 'pct': 51, 'adjusted': 52.30801007043832}]"
173442,All polls,1227,a,0.9266295955115057,https://www.cnn.com/2023/05/23/politics/cnn-poll-debt-ceiling-increase-spending-cuts/index.html,2023-05-24,2023-05-17,2023-05-20,SSRS,NA,"[{'choice': 'Approve', 'pct': 40, 'adjusted': 38.63471852738314}, {'choice': 'Disapprove', 'pct': 60, 'adjusted': 56.80382683506442}]"
173400,All polls,1100,a,0.8773648438815043,https://web.archive.org/web/20230522143723/https://americanresearchgroup.com/economy/,2023-05-22,2023-05-17,2023-05-20,American Research Group,NA,"[{'choice': 'Approve', 'pct': 41, 'adjusted': 40.10084760216814}, {'choice': 'Disapprove', 'pct': 52, 'adjusted': 52.50727509359044}]"
173380,All polls,2188,a,0.6186963426840867,https://www.cbsnews.com/news/hosting-migrants-poll-2023-05-21/,2023-05-22,2023-05-17,2023-05-19,YouGov,NA,"[{'choice': 'Approve', 'pct': 41, 'adjusted': 40.84813738249117}, {'choice': 'Disapprove', 'pct': 59, 'adjusted': 59.72277607295886}]"
174998,All polls,1000,rv,0.4171931146462783,https://justthenews.com/sites/default/files/2023-06/GCM23-0522%20Toplines%20-%202024.pdf,2023-06-26,2023-05-17,2023-05-18,RMG Research,NA,"[{'choice': 'Approve', 'pct': 43, 'adjusted': 42.09415696188744}, {'choice': 'Disapprove', 'pct': 53, 'adjusted': 52.216507992895494}]"
173634,All polls,1010,a,0.8407068238160772,https://law.marquette.edu/poll/wp-content/uploads/2023/05/MLSPSC14PressRelease_NationalIssues.pdf,2023-05-25,2023-05-08,2023-05-18,Marquette University Law School,NA,"[{'choice': 'Approve', 'pct': 39, 'adjusted': 37.343558010424616}, {'choice': 'Disapprove', 'pct': 61, 'adjusted': 58.02710143971751}]"
173422,All polls,1286,a,0.9486464151588314,https://maristpoll.marist.edu/polls/raising-the-u-s-debt-ceiling/,2023-05-23,2023-05-15,2023-05-18,Marist College,NA,"[{'choice': 'Approve', 'pct': 45, 'adjusted': 44.811701326522844}, {'choice': 'Disapprove', 'pct': 49, 'adjusted': 50.16086206526533}]"
173319,All polls,2004,rv,1.1842209617356618,https://harvardharrispoll.com/wp-content/uploads/2023/05/HHP_May2023_KeyResults.pdf,2023-05-19,2023-05-17,2023-05-18,Harris Insights & Analytics,NA,"[{'choice': 'Approve', 'pct': 43, 'adjusted': 40.37066630853162}, {'choice': 'Disapprove', 'pct': 54, 'adjusted': 53.97315024555948}]"
174999,All polls,1000,rv,0.41826727788015694,https://justthenews.com/sites/default/files/2023-06/GCM23-0522%20Toplines%20-%202024.pdf,2023-06-26,2023-05-15,2023-05-17,RMG Research,NA,"[{'choice': 'Approve', 'pct': 41, 'adjusted': 40.09415696188744}, {'choice': 'Disapprove', 'pct': 57, 'adjusted': 56.216507992895494}]"
173320,All polls,1500,rv,1.0245414069092857,https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-and-hypothetical-voting-intention-17-may-2023/,2023-05-19,2023-05-17,2023-05-17,Redfield & Wilton Strategies,NA,"[{'choice': 'Approve', 'pct': 40, 'adjusted': 41.667778997176434}, {'choice': 'Disapprove', 'pct': 45, 'adjusted': 52.08617140163195}]"
173309,All polls,1200,a,0.9163776926449742,https://www.thebullfinchgroup.com/post/public-release-of-bullfinch-q2-nationwide-survey-1,2023-05-19,2023-05-12,2023-05-17,The Bullfinch Group,NA,"[{'choice': 'Approve', 'pct': 44, 'adjusted': 41.71924655130839}, {'choice': 'Disapprove', 'pct': 51, 'adjusted': 52.546502932656935}]"
173306,All polls,1500,lv,0.7244601764319619,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,2023-05-18,2023-05-11,2023-05-17,Rasmussen Reports,TRUE,"[{'choice': 'Approve', 'pct': 42, 'adjusted': 40.569512177920345}, {'choice': 'Disapprove', 'pct': 56, 'adjusted': 53.2531589292213}]"
173253,All polls,1500,a,0.591519257074994,https://docs.cdn.yougov.com/dkgt9j0k3y/econtoplines.pdf,2023-05-17,2023-05-13,2023-05-16,YouGov,NA,"[{'choice': 'Approve', 'pct': 45, 'adjusted': 44.84813738249117}, {'choice': 'Disapprove', 'pct': 49, 'adjusted': 49.72277607295886}]"
175000,All polls,1000,rv,0.41826727788015694,https://justthenews.com/sites/default/files/2023-06/GCM23-0522%20Toplines%20-%202024.pdf,2023-06-26,2023-05-10,2023-05-15,RMG Research,NA,"[{'choice': 'Approve', 'pct': 44, 'adjusted': 43.09415696188744}, {'choice': 'Disapprove', 'pct': 52, 'adjusted': 51.216507992895494}]"
173378,All polls,1680,a,1.0842727082280812,https://apnorc.org/projects/negative-views-of-the-direction-of-the-country-and-the-national-economy-persist/,2023-05-22,2023-05-11,2023-05-15,AP-NORC,NA,"[{'choice': 'Approve', 'pct': 40, 'adjusted': 37.923129345653436}, {'choice': 'Disapprove', 'pct': 59, 'adjusted': 57.06814346779795}]"
173217,All polls,2042,a,1.1953958794505768,https://projects.fivethirtyeight.com/polls/20230516_US_Premise.pdf,2023-05-16,2023-05-12,2023-05-15,Premise,NA,"[{'choice': 'Approve', 'pct': 35, 'adjusted': 40.47344479806377}, {'choice': 'Disapprove', 'pct': 55, 'adjusted': 52.69420206250815}]"
173572,All polls,1122,lv,0.8860950573526525,https://static1.squarespace.com/static/61ae8d5e55be5c7314b4c83a/t/646e292e79a67c4836927252/1684941104097/Clarity+Omnibus+Overview+-+May+2023.pdf,2023-05-24,2023-05-08,2023-05-14,Clarity Campaign Labs,NA,"[{'choice': 'Approve', 'pct': 38, 'adjusted': 38.316740438871776}, {'choice': 'Disapprove', 'pct': 55, 'adjusted': 55.604575879641565}]"
173301,All polls,45000,a,1.400450957239173,https://pro.morningconsult.com/trackers/global-leader-approval,2023-05-18,2023-05-08,2023-05-14,Morning Consult,TRUE,"[{'choice': 'Approve', 'pct': 42, 'adjusted': 40.84936273409096}, {'choice': 'Disapprove', 'pct': 51, 'adjusted': 52.30801007043832}]"
173296,All polls,1571,rv,1.048508554539884,https://nypost.com/2023/05/17/biden-up-7-points-against-trump-in-2024-election-poll/,2023-05-17,2023-05-10,2023-05-13,WPA Intelligence,NA,"[{'choice': 'Approve', 'pct': 46, 'adjusted': 42.99313025857488}, {'choice': 'Disapprove', 'pct': 54, 'adjusted': 54.478012128652516}]"
173152,All polls,1009,a,0.4049956102533972,https://s3.amazonaws.com/cdn.big-village.com/big-village/2023/05/Big-Village-Political-Polling-05.12.23.pdf,2023-05-15,2023-05-10,2023-05-12,Big Village,NA,"[{'choice': 'Approve', 'pct': 35.7, 'adjusted': 36.59775872488343}, {'choice': 'Disapprove', 'pct': 54.1, 'adjusted': 55.47533166521997}]"
175001,All polls,1000,rv,0.48297345095464117,https://justthenews.com/sites/default/files/2023-06/GCM23-0522%20Toplines%20-%202024.pdf,2023-06-26,2023-05-09,2023-05-11,RMG Research,NA,"[{'choice': 'Approve', 'pct': 43, 'adjusted': 42.09415696188744}, {'choice': 'Disapprove', 'pct': 54, 'adjusted': 53.216507992895494}]"
173116,All polls,1500,lv,0.7244601764319619,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,2023-05-11,2023-05-04,2023-05-10,Rasmussen Reports,TRUE,"[{'choice': 'Approve', 'pct': 44, 'adjusted': 42.569512177920345}, {'choice': 'Disapprove', 'pct': 54, 'adjusted': 51.2531589292213}]"
173025,All polls,1500,a,0.591519257074994,https://docs.cdn.yougov.com/1qdiz6hera/econtoplines.pdf,2023-05-10,2023-05-06,2023-05-09,YouGov,NA,"[{'choice': 'Approve', 'pct': 48, 'adjusted': 47.84813738249117}, {'choice': 'Disapprove', 'pct': 46, 'adjusted': 46.72277607295886}]"
174557,All polls,1000,rv,0.8365345557603139,https://navigatorresearch.org/wp-content/uploads/2023/06/Navigator-Toplines-06.06.2023.pdf,2023-06-16,2023-05-04,2023-05-08,Global Strategy Group/GBAO (Navigator Research),NA,"[{'choice': 'Approve', 'pct': 43, 'adjusted': 41.62076991266611}, {'choice': 'Disapprove', 'pct': 54, 'adjusted': 52.48083503998118}]"
173027,All polls,1584,a,0.6078561945510005,https://news.yahoo.com/new-yahoo-news-poll-shows-biden-still-leads-trump-for-2024-100012891.html,2023-05-10,2023-05-05,2023-05-08,YouGov,NA,"[{'choice': 'Approve', 'pct': 43, 'adjusted': 42.84813738249117}, {'choice': 'Disapprove', 'pct': 48, 'adjusted': 48.72277607295886}]"
173015,All polls,1002,a,0.8373706724665415,https://leger360.com/surveys/legers-north-american-tracker-may-10-2023/,2023-05-10,2023-05-05,2023-05-08,Leger,NA,"[{'choice': 'Approve', 'pct': 40, 'adjusted': 39.13146586598613}, {'choice': 'Disapprove', 'pct': 57, 'adjusted': 56.106321706152535}]"
173361,All polls,2000,lv,0.8365345557603139,https://americasnewmajorityproject.com/large-majorities-americans-support-abortion-restrictions/,2023-05-19,2023-05-04,2023-05-07,McLaughlin & Associates,NA,"[{'choice': 'Approve', 'pct': 45.1, 'adjusted': 42.47812361986062}, {'choice': 'Disapprove', 'pct': 54.8, 'adjusted': 52.99274881572574}]"
173111,All polls,45000,a,1.400450957239173,https://pro.morningconsult.com/trackers/global-leader-approval,2023-05-11,2023-05-01,2023-05-07,Morning Consult,TRUE,"[{'choice': 'Approve', 'pct': 42, 'adjusted': 40.84936273409096}, {'choice': 'Disapprove', 'pct': 51, 'adjusted': 52.30801007043832}]"
173095,All polls,1022,a,0.5979905703130652,https://graphics.reuters.com/USA-BIDEN/POLL/nmopagnqapa/index.html,2023-05-10,2023-05-05,2023-05-07,Ipsos,NA,"[{'choice': 'Approve', 'pct': 40.27, 'adjusted': 39.68591457774772}, {'choice': 'Disapprove', 'pct': 54.43, 'adjusted': 54.56026594752492}]"
175002,All polls,1000,rv,0.5915192570749941,https://justthenews.com/sites/default/files/2023-06/GCM23-0522%20Toplines%20-%202024.pdf,2023-06-26,2023-05-04,2023-05-05,RMG Research,NA,"[{'choice': 'Approve', 'pct': 42, 'adjusted': 41.09415696188744}, {'choice': 'Disapprove', 'pct': 56, 'adjusted': 55.216507992895494}]"
172926,All polls,1480,a,1.0176882102157008,https://www.investors.com/politics/biden-approval-rating-slides-its-the-economy-ibd-tipp/,2023-05-08,2023-05-03,2023-05-05,TIPP Insights,NA,"[{'choice': 'Approve', 'pct': 43, 'adjusted': 43.133067317683185}, {'choice': 'Disapprove', 'pct': 49, 'adjusted': 53.97412054582173}]"
182807,All polls,1250,rv,0.935274066103825,https://www.spryresearch.com/_files/ugd/68c3dc_d5d08903d77e4c0e9e55de00a87cd69e.pdf,2023-10-04,2023-05-02,2023-05-04,Spry Strategies,NA,"[{'choice': 'Approve', 'pct': 39.9, 'adjusted': 39.85794529906967}, {'choice': 'Disapprove', 'pct': 55.4, 'adjusted': 53.68458588488519}]"
175003,All polls,1000,rv,0.8365345557603139,https://justthenews.com/sites/default/files/2023-06/GCM23-0522%20Toplines%20-%202024.pdf,2023-06-26,2023-05-02,2023-05-03,RMG Research,NA,"[{'choice': 'Approve', 'pct': 44, 'adjusted': 43.09415696188744}, {'choice': 'Disapprove', 'pct': 53, 'adjusted': 52.216507992895494}]"
174994,All polls,2112,rv,1.215712389102001,https://drive.google.com/file/d/1xtBi6FQ9Q7VuomoHFUocOnFX4JxW8B25/view?pli=1,2023-06-26,2023-04-27,2023-05-03,GQR,NA,"[{'choice': 'Approve', 'pct': 44, 'adjusted': 40.22952688006746}, {'choice': 'Disapprove', 'pct': 56, 'adjusted': 55.62414238783235}]"
172906,All polls,1006,a,0.8390404062731379,https://www.washingtonpost.com/politics/2023/05/07/president-biden-post-abc-poll/,2023-05-07,2023-04-28,2023-05-03,ABC News/The Washington Post,NA,"[{'choice': 'Approve', 'pct': 36, 'adjusted': 37.512796658013706}, {'choice': 'Disapprove', 'pct': 56, 'adjusted': 55.14106564536321}]"
172730,All polls,1500,lv,0.7244601764319619,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,2023-05-04,2023-04-27,2023-05-03,Rasmussen Reports,TRUE,"[{'choice': 'Approve', 'pct': 48, 'adjusted': 46.569512177920345}, {'choice': 'Disapprove', 'pct': 51, 'adjusted': 48.2531589292213}]"
172833,All polls,1159,rv,0.9005868547758742,https://civiqs.com/reports/2023/5/3/report-americans-support-legal-access-to-abortion-pill,2023-05-05,2023-04-29,2023-05-02,Civiqs,NA,"[{'choice': 'Approve', 'pct': 38, 'adjusted': 40.123386746914775}, {'choice': 'Disapprove', 'pct': 54, 'adjusted': 52.22665573708192}]"
173379,All polls,1208,rv,0.9194272108661868,https://changeresearch.com/post/national-omnibus-poll/,2023-05-22,2023-04-28,2023-05-02,Change Research,NA,"[{'choice': 'Approve', 'pct': 42, 'adjusted': 41.23296151273796}, {'choice': 'Disapprove', 'pct': 56, 'adjusted': 52.08516171026352}]"
172637,All polls,1500,a,0.591519257074994,https://docs.cdn.yougov.com/cxqrokhwtq/econtoplines.pdf,2023-05-03,2023-04-29,2023-05-02,YouGov,NA,"[{'choice': 'Approve', 'pct': 44, 'adjusted': 43.84813738249117}, {'choice': 'Disapprove', 'pct': 49, 'adjusted': 49.72277607295886}]"
175222,All polls,6014,a,1.400450957239173,https://www.americansurveycenter.org/research/the-2024-presidential-election-evolving-political-coalitions-and-familiar-partisan-divisions/,2023-06-29,2023-03-27,2023-05-01,Survey Center on American Life,NA,"[{'choice': 'Approve', 'pct': 43, 'adjusted': 41.26777540984806}, {'choice': 'Disapprove', 'pct': 57, 'adjusted': 54.67151362073591}]"
172579,All polls,2044,a,1.1959811406261305,https://projects.fivethirtyeight.com/polls/20230502_US_Premise.pdf,2023-05-02,2023-04-27,2023-05-01,Premise,NA,"[{'choice': 'Approve', 'pct': 35, 'adjusted': 40.47344479806377}, {'choice': 'Disapprove', 'pct': 55, 'adjusted': 52.69420206250815}]"
188104,All polls,926,rv,0.8049879491771935,https://www.activote.net/the-lefts-disapproval-of-joe-biden/,2023-12-08,2023-04-01,2023-04-30,ActiVote,NA,"[{'choice': 'Approve', 'pct': 39, 'adjusted': 39.874522149286626}, {'choice': 'Disapprove', 'pct': 55, 'adjusted': 54.57340707475676}]"
174970,All polls,1000,rv,0.8365345557603139,https://www.winningtheissues.org/wp-content/uploads/2023/06/Winning-the-Issues-April-2023-National-Survey.pdf,2023-06-23,2023-04-28,2023-04-30,The Winston Group,NA,"[{'choice': 'Approve', 'pct': 42, 'adjusted': 41.30909738200564}, {'choice': 'Disapprove', 'pct': 49, 'adjusted': 52.03113407608225}]"
172707,All polls,45000,a,1.2838375526813472,https://pro.morningconsult.com/trackers/global-leader-approval,2023-05-04,2023-04-24,2023-04-30,Morning Consult,TRUE,"[{'choice': 'Approve', 'pct': 42, 'adjusted': 40.84936273409096}, {'choice': 'Disapprove', 'pct': 51, 'adjusted': 52.30801007043832}]"
172552,All polls,1012,lv,0.8415387951466522,https://echeloninsights.com/in-the-news/april-2023-omnibus/,2023-05-01,2023-04-25,2023-04-27,Echelon Insights,NA,"[{'choice': 'Approve', 'pct': 42, 'adjusted': 39.526197708306526}, {'choice': 'Disapprove', 'pct': 55, 'adjusted': 54.07239194452115}]"
172534,All polls,1000,lv,0.8365345557603139,https://mclaughlinonline.com/pols/wp-content/uploads/2023/05/National-April-Presentation-1-RELEASE-04-28-23.pdf,2023-05-01,2023-04-24,2023-04-27,McLaughlin & Associates,NA,"[{'choice': 'Approve', 'pct': 42, 'adjusted': 39.37812361986062}, {'choice': 'Disapprove', 'pct': 55, 'adjusted': 53.19274881572574}]"
172487,All polls,1500,lv,0.30594926626465313,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,2023-04-27,2023-04-20,2023-04-26,Rasmussen Reports,TRUE,"[{'choice': 'Approve', 'pct': 51, 'adjusted': 49.569512177920345}, {'choice': 'Disapprove', 'pct': 49, 'adjusted': 46.2531589292213}]"
172498,All polls,1013,a,0.841954472522036,https://news.gallup.com/poll/505202/biden-begins-reelection-bid-low-point-presidency.aspx,2023-04-27,2023-04-03,2023-04-25,Gallup,NA,"[{'choice': 'Approve', 'pct': 37, 'adjusted': 36.82616718256542}, {'choice': 'Disapprove', 'pct': 59, 'adjusted': 57.33111421402052}]"
172472,All polls,1100,rv,0.8773648438815043,https://emersoncollegepolling.com/strongapril-2023-national-poll-strong-strongbiden-and-trump-on-track-for-2024-rematch-strong/,2023-04-27,2023-04-24,2023-04-25,Emerson College,NA,"[{'choice': 'Approve', 'pct': 40.8, 'adjusted': 40.05327239192558}, {'choice': 'Disapprove', 'pct': 48.7, 'adjusted': 51.80762569566106}]"
172390,All polls,1500,a,0.5109551275429126,https://docs.cdn.yougov.com/3nj07blz1x/econtoplines.pdf,2023-04-26,2023-04-22,2023-04-25,YouGov,NA,"[{'choice': 'Approve', 'pct': 47, 'adjusted': 46.84813738249117}, {'choice': 'Disapprove', 'pct': 48, 'adjusted': 48.72277607295886}]"
